"";"nrow1";"nrow2";"size1";"size2";"lv_schema";"cos_schema";"lv_tab";"cos_tab";"col1";"col2";"dist_nrow";"dist_lastused";"dist_size";"decisao"
"7373";16264;15;8960;2048;9;0,369106731855955;13;0,256695377517342;92389;24201;11489,7780875002;2160000;4887,52207156142;0
"7374";5571;15;3072;2048;9;0,589608659165938;15;0,630136639272345;2070;24201;3928,68527627246;0;724,077343935025;0
"7375";6;15;2048;2048;9;0,589608659165938;14;0,268006862403498;1287;24201;6,36396103067893;0;0;0
"7376";9;15;2048;2048;0;0;17;0,331436806138682;10890;24201;4,24264068711928;172800;0;0
"7377";1546;15;4096;2048;9;0,589608659165938;15;0,35962704665184;11571;24201;1082,5804819966;0;1448,15468787005;0
"7378";178;15;1024;2048;9;0,369106731855955;16;0,5100681449514;19425;24201;115,258405333407;0;724,077343935025;0
"7379";17079;15;4608;2048;9;0,589608659165938;13;0,332238849213662;1107;24201;12066,0701141672;5875200;1810,19335983756;0
"7380";82048043;15;7210496;2048;8;0,470187057173982;19;0,550914853788878;2190;24201;58016716,9817837;5184000;5097142,46263061;0
"7381";4624;15;1024;2048;9;0,770584266129438;15;0,807102871131835;13085;24201;3259,0551544888;89856000;724,077343935025;0
"7382";14920988;15;3585536;2048;9;0,589608659165938;17;0,644092757359897;5135;24201;10550721,1902014;0;2533908,66510062;0
"7383";13250;15;2304;2048;9;0,369106731855955;14;0,735864728102313;12900;24201;9358,55824900396;0;181,019335983756;0
"7384";12;15;2048;2048;5;0,201976124878987;14;0,471729456204626;5829;24201;2,12132034355964;950400;0;0
"7385";5;15;2048;2048;0;0;10;0,128398071089433;2139;24201;7,07106781186548;172800;0;0
"7386";7;15;2048;2048;9;0,589608659165938;15;0,424819412551984;585;24201;5,65685424949238;0;0;0
"7387";5;15;1024;2048;7;0,419618999911991;13;0,307131725951661;5447;24201;7,07106781186548;22204800;724,077343935025;0
"7388";0;15;2048;2048;8;0,487010823957423;19;0,285269579281562;7521;24201;10,6066017177982;11059200;0;0
"7389";40;15;2048;2048;9;0,589608659165938;20;0,418902401825088;1344;24201;17,6776695296637;518400;0;0
"7390";1416;15;2560;2048;5;0,201976124878987;15;0,288340005114512;26733;24201;990,656600442353;0;362,038671967512;0
"7391";41;15;1024;2048;9;0,369106731855955;14;0,323272104899498;11904;24201;18,3847763108502;172800;724,077343935025;0
"7392";9208;15;2048;2048;8;0,487010823957423;15;0,644170002557256;14354;24201;6500,43263944793;172800;0;0
"7393";2978;15;1280;2048;9;0,369106731855955;16;0,268207087682588;20145;24201;2095,15739265574;172800;543,058007951268;0
"7394";1077;15;2048;2048;8;0,487010823957423;18;0,250692456984495;7551;24201;750,947401620114;950400;0;0
"7395";126191;15;14848;2048;9;0,589608659165938;21;0,482390379092562;6769;24201;89219,9052229938;2073600;9050,96679918781;0
"7396";1078131;15;169984;2048;9;0,589608659165938;20;0,501941754908248;6111;24201;762343,134505716;0;118748,684405344;0
"7397";10;15;1024;2048;9;0,369106731855955;15;0,659002830264763;12351;24201;3,53553390593274;0;724,077343935025;0
"7398";0;15;2048;2048;0;0;14;0,302863678479521;7720;24201;10,6066017177982;3801600;0;0
"7399";5111019;15;1839872;2048;7;0,419618999911991;15;0,413475890576849;27243;24201;3614025,58707157;0;1299537,81302739;0
"7400";53;15;2048;2048;9;0,589608659165938;16;0,681440876078861;783;24201;26,8700576850888;86400;0;0
"7401";5592;15;1024;2048;8;0,487010823957423;15;0,551388546584066;16750;24201;3943,53451867738;11059200;724,077343935025;0
"7402";284121;15;37376;2048;9;0,589608659165938;15;0,394790061410553;6188;24201;200893,279175785;0;24980,6683657584;0
"7403";0;15;2048;2048;8;0,595070856400737;13;0,409375576781382;12575;24201;10,6066017177982;38793600;0;0
"7404";5;15;2048;2048;9;0,589608659165938;13;0,503087508082356;493;24201;7,07106781186548;86400;0;0
"7405";21;15;512;2048;7;0,419618999911991;15;0,387469348971325;53397;24201;4,24264068711928;22204800;1086,11601590254;0
"7406";4;15;512;2048;8;0,470187057173982;14;0,30028857145868;51;24201;7,77817459305202;5875200;1086,11601590254;0
"7407";1225;15;2560;2048;5;0,201976124878987;14;0,367719590642264;33022;24201;855,599205235722;0;362,038671967512;0
"7408";15131;15;2560;2048;0;0;13;0,452208964335223;11754;24201;10688,6261044159;172800;362,038671967512;0
"7409";24656871;15;2563072;2048;8;0,487010823957423;14;0,428130361252733;51030;24201;17435030,0803402;172800;1810917,4371815;0
"7410";1;15;1024;2048;8;0,487010823957423;16;0,481248624066189;30438;24201;9,89949493661167;172800;724,077343935025;0
"7411";1575;15;3072;2048;5;0,201976124878987;15;0,79666857288986;6678;24201;1103,08657865101;1382400;724,077343935025;0
"7412";1480136;15;461824;2048;7;0,419618999911991;13;0,442381092660438;83706;24201;1046603,59607661;86400;325110,727426826;0
"7413";0;15;1024;2048;7;0,419618999911991;15;0,43926957934212;34177;24201;10,6066017177982;22204800;724,077343935025;0
"7414";36;15;1024;2048;9;0,369106731855955;12;0,35210537750305;16174;24201;14,8492424049175;0;724,077343935025;0
"7415";0;15;2048;2048;9;0,589608659165938;19;0,375298733387575;1885;24201;10,6066017177982;11145600;0;0
"7416";9;15;2048;2048;5;0,201976124878987;13;0,193053415214071;28600;24201;4,24264068711928;0;0;0
"7417";0;15;2048;2048;5;0,201976124878987;16;0,223475671197231;7308;24201;10,6066017177982;1382400;0;0
"7418";7213272;15;2871808;2048;7;0,419618999911991;16;0,435255033597986;89320;24201;5100542,93914133;1296000;2029226,75637791;0
"7419";601526;15;398848;2048;9;0,589608659165938;13;0,498838558249266;12330;24201;425332,507058301;86400;280579,970774822;0
"7420";1479;15;2560;2048;0;0;14;0,421650730709832;6406;24201;1035,20432765711;259200;362,038671967512;0
"7421";5326;15;4096;2048;5;0,201976124878987;16;0,860057714291736;26213;24201;3755,44411488175;0;1448,15468787005;0
"7422";0;15;512;2048;8;0,595070856400737;13;0,459431449363441;12550;24201;10,6066017177982;38793600;1086,11601590254;0
"7423";7;15;2048;2048;5;0,201976124878987;12;0,307131725951661;7042;24201;5,65685424949238;950400;0;0
"7424";6;15;1024;2048;9;0,369106731855955;14;0,491671432224651;11835;24201;6,36396103067893;172800;724,077343935025;0
"7425";1;15;2048;2048;9;0,589608659165938;17;0,341510514813999;693;24201;9,89949493661167;0;0;0
"7426";19;15;2048;2048;9;0,589608659165938;15;0,720115428583472;1911;24201;2,82842712474619;0;0;0
"7427";16;15;2048;2048;0;0;15;0,33715101964013;16830;24201;0,707106781186548;172800;0;0
"7428";108;15;2048;2048;8;0,487010823957423;16;0,179794256619839;7517;24201;65,7609306503489;172800;0;0
"7429";146292;15;29696;2048;8;0,487010823957423;12;0,2663747686547;140997;24201;103433,458631625;172800;19550,0882862457;0
"7430";1;15;2048;2048;9;0,589608659165938;14;0,312129104762234;1305;24201;9,89949493661167;4752000;0;0
"7431";6816;15;9216;2048;8;0,487010823957423;15;0,527500461425105;58429;24201;4809,03321884971;11059200;5068,54140754517;0
"7432";4;15;512;2048;8;0,487010823957423;18;0,362052710495572;6647;24201;7,77817459305202;11059200;1086,11601590254;0
"7433";6;15;2048;2048;0;0;15;0,527500461425105;4173;24201;6,36396103067893;3801600;0;0
"7434";5;15;2048;2048;9;0,589608659165938;15;0,514752520584527;793;24201;7,07106781186548;86400;0;0
"7435";0;15;2048;2048;0;0;17;0,363471949827558;8400;24201;10,6066017177982;3801600;0;0
"7436";51;15;2048;2048;5;0,201976124878987;13;0,517087860613419;19448;24201;25,4558441227157;86400;0;0
"7437";3;15;2048;2048;9;0,589608659165938;15;0,390005718669581;1571;24201;8,48528137423857;1296000;0;0
"7438";77;27777;2048;6144;8;0,487010823957423;20;0,333205140530174;18535;21580;19586,8578388674;172800;2896,3093757401;0
"7439";4642211;27777;739840;6144;9;0,589608659165938;16;0,331846895218939;4071;21580;3262897,57273777;0;518801,416929445;0
"7440";0;27777;2048;6144;0;0;18;0,36624977770237;16016;21580;19641,3050610187;172800;2896,3093757401;0
"7441";58;27777;1024;6144;9;0,369106731855955;16;0,695199695199543;16850;21580;19600,2928677099;172800;3620,38671967512;0
"7442";246857;27777;23040;6144;0;0;13;0,237229928603526;11188;21580;154912,953622349;172800;11947,2761749279;0
"7443";23;27777;1024;6144;9;0,369106731855955;16;0,567950620106143;11667;21580;19625,0416050514;172800;3620,38671967512;0
"7444";31;27777;2048;6144;9;0,589608659165938;20;0,319261977469196;3670;21580;19619,3847508019;86400;2896,3093757401;0
"7445";111;27777;2048;6144;9;0,589608659165938;15;0,538119784648299;925;21580;19562,816208307;1296000;2896,3093757401;0
"7446";24981;27777;2560;6144;8;0,487010823957423;17;0,353605316423068;33625;21580;1977,07056019759;172800;2534,27070377259;0
"7447";0;27777;2048;6144;9;0,589608659165938;14;0,46920895784237;834;21580;19641,3050610187;2592000;2896,3093757401;0
"7448";1;27777;1024;6144;0;0;17;0,607207797575214;6660;21580;19640,5979542375;3801600;3620,38671967512;0
"7449";16567;27777;3584;6144;0;0;9;0,212214457732271;14455;21580;7926,6670171012;172800;1810,19335983756;0
"7450";0;27777;2048;6144;0;0;13;0,498003984079555;6774;21580;19641,3050610187;3801600;2896,3093757401;0
"7451";2978;27777;1280;6144;9;0,369106731855955;16;0,288258935801963;20145;21580;17535,5410666452;172800;3439,36738369137;0
"7452";0;27777;2048;6144;5;0,201976124878987;14;0,430790021169692;14036;21580;19641,3050610187;950400;2896,3093757401;0
"7453";25;27777;2048;6144;5;0,201976124878987;15;0,321177490060914;8930;21580;19623,6273914891;0;2896,3093757401;0
"7454";548;27777;5120;6144;9;0,589608659165938;16;0,43263348538642;5590;21580;19253,8105449285;0;724,077343935025;0
"7455";0;27777;1024;6144;9;0,589608659165938;17;0,725602263771986;1567;21580;19641,3050610187;0;3620,38671967512;0
"7456";11;27777;1024;6144;9;0,369106731855955;13;0,223419725284679;11826;21580;19633,5268864257;172800;3620,38671967512;0
"7457";0;27777;2048;6144;9;0,589608659165938;17;0,530425724725044;3782;21580;19641,3050610187;11145600;2896,3093757401;0
"7458";0;27777;2048;6144;5;0,201976124878987;19;0,683772233983162;9246;21580;19641,3050610187;1382400;2896,3093757401;0
"7459";3;27777;512;6144;9;0,369106731855955;15;0,307179676972449;11337;21580;19639,1837406752;9849600;3982,42539164264;0
"7460";0;27777;1024;6144;10;0,770584266129438;15;0,412025267792666;5177;21580;19641,3050610187;89856000;3620,38671967512;0
"7461";3;27777;1024;6144;8;0,487010823957423;20;0,536540702382674;31131;21580;19639,1837406752;11059200;3620,38671967512;0
"7462";0;27777;1024;6144;7;0,419618999911991;14;0,46920895784237;13190;21580;19641,3050610187;22204800;3620,38671967512;0
"7463";6;27777;512;6144;8;0,470187057173982;16;0,567950620106143;47;21580;19637,0624203316;5875200;3982,42539164264;0
"7464";3;27777;2048;6144;5;0,201976124878987;16;0,587431501496483;19980;21580;19639,1837406752;1382400;2896,3093757401;0
"7465";11428;27777;10752;6144;5;0,201976124878987;16;0,388570401561918;25662;21580;11560,4887656189;0;3258,34804770761;0
"7466";0;27777;2048;6144;5;0,201976124878987;17;0,563564219528015;10839;21580;19641,3050610187;950400;2896,3093757401;0
"7467";2366066;27777;247296;6144;9;0,589608659165938;16;0,244740662641853;1290;21580;1653420,00827391;0;170520,214496698;0
"7468";28;27777;1024;6144;9;0,369106731855955;15;0,452277442494834;12066;21580;19621,5060711455;172800;3620,38671967512;0
"7469";0;27777;1024;6144;5;0,201976124878987;13;0,418622325850055;8158;21580;19641,3050610187;1382400;3620,38671967512;0
"7470";21;27777;1024;6144;7;0,419618999911991;19;0,568668907186246;5509;21580;19626,4558186138;22204800;3620,38671967512;0
"7471";1;27777;2048;6144;8;0,487010823957423;15;0,387174122971659;20949;21580;19640,5979542375;9936000;2896,3093757401;0
"7472";18275144;27777;3322880;6144;7;0,419618999911991;13;0,319663948583391;21388;21580;12902836,9444996;22204800;2345286,51700555;0
"7473";1204651;27777;56832;6144;7;0,419618999911991;15;0,374569915420057;9042;21580;832175,586002137;691200;35841,8285247837;0
"7474";0;27777;1024;6144;9;0,369106731855955;14;0,46920895784237;19400;21580;19641,3050610187;9849600;3620,38671967512;0
"7475";66812;27777;7680;6144;9;0,589608659165938;17;0,354576550959428;6956;21580;27601,9132036169;172800;1086,11601590254;0
"7476";72535;27777;36096;6144;7;0,419618999911991;15;0,561821953995867;124580;21580;31648,6853123475;7257600;21179,2623100995;0
"7477";17;27777;512;6144;9;0,770584266129438;13;0,262790219225514;7830;21580;19629,2842457386;89856000;3982,42539164264;0
"7478";32;27777;1024;6144;9;0,369106731855955;13;0,380743784149432;15810;21580;19618,6776440208;172800;3620,38671967512;0
"7479";77;27777;1024;6144;9;0,369106731855955;16;0,744159140373267;15570;21580;19586,8578388674;0;3620,38671967512;0
"7480";45157;27777;5376;6144;7;0,419618999911991;17;0,691302546743484;23108;21580;12289,5158570222;86400;543,058007951268;0
"7481";179396;27777;28672;6144;5;0,201976124878987;14;0,357460395884314;20795;21580;107210,823056723;1382400;15929,7015665705;0
"7482";1;27777;2048;6144;9;0,589608659165938;16;0,236832755928137;1296;21580;19640,5979542375;4752000;2896,3093757401;0
"7483";27;27777;2048;6144;8;0,487010823957423;18;0,599306157327623;6317;21580;19622,2131779267;172800;2896,3093757401;0
"7484";5;27777;2048;6144;8;0,487010823957423;13;0,223419725284679;12710;21580;19637,7695271128;172800;2896,3093757401;0
"7485";301037;27777;30720;6144;5;0,201976124878987;13;0,237229928603526;16884;21580;193223,999027036;172800;17377,8562544406;0
"7486";1;27777;2048;6144;9;0,589608659165938;16;0,725437410806542;589;21580;19640,5979542375;0;2896,3093757401;0
"7487";10;27777;2048;6144;9;0,589608659165938;16;0,456507023610594;887;21580;19634,2339932069;0;2896,3093757401;0
"7488";0;27777;6144;6144;5;0,201976124878987;14;0,403037994204291;6862;21580;19641,3050610187;950400;0;0
"7489";207847570;27777;36576768;6144;8;0,470187057173982;21;0,539712691050838;2331;21580;146950784,895085;1641600;25859336,2226235;0
"7490";0;27777;1024;6144;0;0;13;0,418622325850055;5286;21580;19641,3050610187;3801600;3620,38671967512;0
"7491";9;27777;512;6144;9;0,770584266129438;15;0,469277222396978;7839;21580;19634,9410999881;89856000;3982,42539164264;0
"7492";1380825;27777;166912;6144;9;0,589608659165938;15;0,364914703891412;10722;21580;956749,416070896;86400;113680,142997799;0
"7493";0;27777;2048;6144;0;0;15;0,575735931288071;9198;21580;19641,3050610187;3801600;2896,3093757401;0
"7494";1;27777;2048;6144;0;0;16;0,393660937409168;4794;21580;19640,5979542375;3801600;2896,3093757401;0
"7495";852794;27777;401920;6144;9;0,589608659165938;14;0,490098048640721;25614;21580;583375,115294182;11145600;279855,893430887;0
"7496";1;27777;512;6144;7;0,419618999911991;13;0,444507940136469;7863;21580;19640,5979542375;22204800;3982,42539164264;0
"7497";0;27777;2048;6144;8;0,487010823957423;14;0,224942398453969;10029;21580;19641,3050610187;11059200;2896,3093757401;0
"7498";0;27777;2048;6144;5;0,201976124878987;19;0,360990349577306;43813;21580;19641,3050610187;172800;2896,3093757401;0
"7499";5571;27777;4608;6144;9;0,432225026042331;16;0,657002829714982;52332;21580;15702,0131830285;0;1086,11601590254;0
"7500";9;27777;2048;6144;0;0;16;0,316463444853004;17185;21580;19634,9410999881;172800;2896,3093757401;0
"7501";41;27777;1024;6144;9;0,369106731855955;15;0,191709623134524;12141;21580;19612,3136829901;0;3620,38671967512;0
"7502";10464;27777;2560;6144;9;0,589608659165938;20;0,61216412405933;2410;21580;12242,1397026827;6480000;2534,27070377259;0
"7503";0;27777;2048;6144;8;0,487010823957423;15;0,399167244568008;19527;21580;19641,3050610187;11059200;2896,3093757401;0
"7504";3764445;27777;315904;6144;9;0,589608659165938;14;0,259343920181959;2385;21580;2642223,28184277;86400;219033,396540345;0
"7505";16472;27777;64000;6144;9;0,369106731855955;19;0,536747180685131;17054;21580;7993,84216131392;172800;40910,3699323289;0
"7506";8;27777;2048;6144;0;0;13;0,550926880489751;5052;21580;19635,6482067692;172800;2896,3093757401;0
"7507";0;27777;2048;6144;0;0;19;0,683772233983162;6158;21580;19641,3050610187;3801600;2896,3093757401;0
"7508";0;27777;3072;6144;5;0,201976124878987;15;0,561821953995867;28875;21580;19641,3050610187;1382400;2172,23203180507;0
"7509";284121;27777;37376;6144;9;0,589608659165938;15;0,438751391983909;6188;21580;181262,580716484;0;22084,3589900183;0
"7510";0;27777;2048;6144;9;0,589608659165938;14;0,367544467966324;3742;21580;19641,3050610187;11145600;2896,3093757401;0
"7511";1241;27777;1280;6144;9;0,369106731855955;17;0,421141707257361;8605;21580;18763,7855455662;172800;3439,36738369137;0
"7512";38201864;27777;7099392;6144;9;0,589608659165938;13;0,3;8085;21580;26993155,7833052;1296000;5015683,76143792;0
"7513";0;27777;2048;6144;0;0;16;0,454455274410019;5007;21580;19641,3050610187;172800;2896,3093757401;0
"7514";0;27777;2048;6144;5;0,201976124878987;16;0,0561201925514611;14589;21580;19641,3050610187;86400;2896,3093757401;0
"7515";0;27777;2048;6144;0;0;12;0,0730814047653479;4881;21580;19641,3050610187;3801600;2896,3093757401;0
"7516";57;27777;2048;6144;9;0,589608659165938;16;0,568544502695995;5530;21580;19600,9999744911;518400;2896,3093757401;0
"7517";5571;27777;3072;6144;9;0,589608659165938;16;0,657002829714982;2070;21580;15702,0131830285;0;2172,23203180507;0
"7518";93;27777;2048;6144;9;0,589608659165938;15;0,448447168155407;3515;21580;19575,5441303684;0;2896,3093757401;0
"7519";389802;27777;86016;6144;5;0,201976124878987;17;0,576609802594275;35581;21580;255990,33245906;86400;56478,0328269319;0
"7520";10;27777;2048;6144;0;0;9;0,162114994732999;3073;21580;19634,2339932069;172800;2896,3093757401;0
"7521";337369;27777;37376;6144;5;0,201976124878987;10;0,212214457732271;19899;21580;218914,602601106;86400;22084,3589900183;0
"7522";24;27777;2048;6144;8;0,595070856400737;17;0,441199441199162;15123;21580;19624,3344982703;172800;2896,3093757401;0
"7523";0;27777;3072;6144;0;0;15;0,561821953995867;18977;21580;19641,3050610187;3801600;2172,23203180507;0
"7524";7964;27777;4608;6144;9;0,369106731855955;15;0,629671960090979;19290;21580;14009,9066556491;9849600;1086,11601590254;0
"7525";279645;27777;61952;6144;8;0,470187057173982;17;0,711324865405187;6204;21580;178097,570763893;5875200;39462,2152444588;0
"7526";9;27777;2048;6144;0;0;19;0,320099896349915;18885;21580;19634,9410999881;172800;2896,3093757401;0
"7527";8;27777;1024;6144;9;0,369106731855955;16;0,546442632388927;11925;21580;19635,6482067692;0;3620,38671967512;0
"7528";903;27777;512;6144;9;0,369106731855955;16;0,447842369625767;15322;21580;19002,7876376073;9849600;3982,42539164264;0
"7529";1354354;27777;352256;6144;9;0,589608659165938;17;0,297988238830351;4480;21580;938031,592466107;0;244738,142250038;0
"7530";16921;27777;10752;6144;0;0;20;0,376358619534775;4968;21580;7676,35121656116;3801600;3258,34804770761;0
"7531";2;27777;512;6144;8;0,487010823957423;20;0,350977065712798;15990;21580;19639,8908474564;11059200;3982,42539164264;0
"7532";0;27777;4096;6144;8;0,487010823957423;14;0,316463444853004;46163;21580;19641,3050610187;3196800;1448,15468787005;0
"7533";2277827;27777;364032;6144;5;0,201976124878987;12;0,223885999883734;9340;21580;1591025,61300879;0;253065,031705291;0
"7534";0;27777;2048;6144;0;0;17;0,367544467966324;8400;21580;19641,3050610187;3801600;2896,3093757401;0
"7535";0;27777;2048;6144;9;0,589608659165938;17;0,675557157738475;2510;21580;19641,3050610187;11145600;2896,3093757401;0
"7536";0;27777;2048;6144;0;0;19;0,287934667999462;10131;21580;19641,3050610187;3801600;2896,3093757401;0
"7537";7460898;27777;760832;6144;9;0,589608659165938;15;0,519803961600975;1410;21580;5256010,26448013;0;533645,002480113;0
"7538";4553362;27777;2140160;6144;5;0,201976124878987;16;0,540380592228744;84767;21580;3200071,84233612;1382400;1508977,18476059;0
"7539";17454;27777;7936;6144;9;0,369106731855955;15;0,547089186342162;28784;21580;7299,46330218873;172800;1267,13535188629;0
"7540";43961;27777;16896;6144;5;0,201976124878987;1;0,0079384865283666;19204;21580;11443,8161467231;0;7602,81211131776;0
"7541";148;27777;1024;6144;5;0,201976124878987;17;0,683772233983162;4487;21580;19536,6532574031;1382400;3620,38671967512;0
"7542";17;27777;2048;6144;8;0,487010823957423;15;0,616238710559901;24787;21580;19629,2842457386;172800;2896,3093757401;0
"7543";276;27777;58240;6144;8;0,595070856400737;21;0,43722799575039;12690;21580;19446,1435894112;172800;36837,4348726944;0
"7544";5;27777;2048;6144;0;0;11;0,162842109675043;2139;21580;19637,7695271128;172800;2896,3093757401;0
"7545";0;27777;2048;6144;0;0;14;0,473034813586032;10045;21580;19641,3050610187;3801600;2896,3093757401;0
"7546";1;27777;2048;6144;8;0,487010823957423;17;0,607207797575214;27124;21580;19640,5979542375;11059200;2896,3093757401;0
"7547";4;27777;512;6144;9;0,369106731855955;15;0,321767001687473;7705;21580;19638,476633894;9849600;3982,42539164264;0
"7548";0;27777;6144;6144;0;0;16;0,388570401561918;16549;21580;19641,3050610187;3801600;0;0
"7549";16;27777;2048;6144;0;0;16;0,358573019410181;16830;21580;19629,9913525197;172800;2896,3093757401;0
"7550";123;27777;2048;6144;8;0,487010823957423;19;0,228571428571429;13238;21580;19554,3309269328;172800;2896,3093757401;0
"7551";10;27777;2048;6144;9;0,589608659165938;16;0,5;1925;21580;19634,2339932069;0;2896,3093757401;0
"7552";22578;27777;2560;6144;8;0,487010823957423;14;0,306624754718464;16655;21580;3676,24815538886;172800;2534,27070377259;0
"7553";0;27777;2048;6144;0;0;15;0,212599212598819;12843;21580;19641,3050610187;3801600;2896,3093757401;0
"7554";131508;27777;14336;6144;5;0,201976124878987;14;0,112977728217438;25446;21580;73348,8935192618;0;5792,6187514802;0
"7555";0;27777;2048;6144;8;0,487010823957423;15;0,469277222396978;9963;21580;19641,3050610187;11059200;2896,3093757401;0
"7556";11;27777;2048;6144;9;0,369106731855955;23;0,60555325417223;23781;21580;19633,5268864257;172800;2896,3093757401;0
"7557";151;27777;2048;6144;9;0,589608659165938;15;0,652560385513848;1143;21580;19534,5319370596;0;2896,3093757401;0
"7558";2;27777;2048;6144;9;0,589608659165938;15;0,553558128276943;1885;21580;19639,8908474564;1296000;2896,3093757401;0
"7559";19;27777;2048;6144;5;0,201976124878987;14;0,306624754718464;4305;21580;19627,8700321762;259200;2896,3093757401;0
"7560";4;27777;2048;6144;9;0,589608659165938;19;0,470486435126903;443;21580;19638,476633894;4752000;2896,3093757401;0
"7561";0;27777;2048;6144;5;0,201976124878987;15;0,287093769056795;8962;21580;19641,3050610187;1382400;2896,3093757401;0
"7562";39975;27777;3584;6144;8;0,487010823957423;15;0,598336791162878;31705;21580;8625,28851691351;172800;1810,19335983756;0
"7563";23;27777;2048;6144;8;0,487010823957423;14;0,387174122971659;19359;21580;19625,0416050514;172800;2896,3093757401;0
"7564";5596;27777;2048;6144;9;0,369106731855955;16;0,776393202250021;21105;21580;15684,3355134988;172800;2896,3093757401;0
"7565";12500;27777;2048;6144;8;0,487010823957423;17;0,811438191683587;18510;21580;10802,4702961869;172800;2896,3093757401;0
"7566";4;27777;2048;6144;8;0,595070856400737;15;0,480384757729337;7593;21580;19638,476633894;172800;2896,3093757401;0
"7567";8;27777;2048;6144;5;0,201976124878987;16;0,514101285270675;4475;21580;19635,6482067692;1382400;2896,3093757401;0
"7568";1957;27777;2048;6144;9;0,589608659165938;21;0,252487117031364;6720;21580;18257,4970902367;518400;2896,3093757401;0
"7569";14577;27777;1792;6144;9;0,369106731855955;20;0,550438810440787;16074;21580;9333,80951166243;172800;3077,32871172385;0
"7570";0;27777;2048;6144;5;0,201976124878987;10;0,104136489987772;12035;21580;19641,3050610187;0;2896,3093757401;0
"7571";51;27777;2048;6144;5;0,201976124878987;14;0,528595479208968;19448;21580;19605,2426151782;86400;2896,3093757401;0
"7572";0;27777;2048;6144;8;0,487010823957423;20;0,281951798039308;7521;21580;19641,3050610187;11059200;2896,3093757401;0
"7573";0;27777;2048;6144;5;0,201976124878987;16;0,258059173197626;7308;21580;19641,3050610187;1382400;2896,3093757401;0
"7574";0;27777;2048;6144;0;0;17;0,563564219528015;6879;21580;19641,3050610187;3801600;2896,3093757401;0
"7575";169430;27777;60160;6144;7;0,419618999911991;13;0,399167244568008;70242;21580;100163,796875418;8380800;38195,0798925726;0
"7576";9;27777;2048;6144;0;0;18;0,36;10890;21580;19634,9410999881;172800;2896,3093757401;0
"7577";26221;27777;11776;6144;5;0,201976124878987;21;0,812682837683661;30527;21580;1100,25815152627;0;3982,42539164264;0
"7578";8594770;27777;5440256;6144;7;0,419618999911991;16;0,679286509705091;72085;21580;6057778,84467768;432000;3842497,44492719;0
"7579";89;27777;2048;6144;9;0,589608659165938;20;0,504926228511663;6396;21580;19578,3725574931;0;2896,3093757401;0
"7580";5;27777;2048;6144;9;0,589608659165938;14;0,514928749927334;493;21580;19637,7695271128;86400;2896,3093757401;0
"7581";59961;27777;10240;6144;8;0,487010823957423;16;0,346802735257819;57096;21580;22757,5246457078;172800;2896,3093757401;0
"7582";33300538;27777;3028992;6144;9;0,589608659165938;15;0,588403395657979;1263;21580;23527394,9318993;11145600;2137476,31929619;0
"7583";50023;27777;4608;6144;7;0,419618999911991;14;0,366826176386696;11030;21580;15730,2974542759;691200;1086,11601590254;0
"7584";0;27777;2048;6144;0;0;17;0,311902433611653;6262;21580;19641,3050610187;3801600;2896,3093757401;0
"7585";8001;27777;1792;6144;9;0,369106731855955;14;0,426460665323596;34356;21580;13983,7437047452;172800;3077,32871172385;0
"7586";7213272;27777;2871808;6144;7;0,419618999911991;17;0,454455274410019;89320;21580;5080912,24068203;1296000;2026330,44700217;0
"7587";0;27777;2048;6144;0;0;19;0,151471862576143;8310;21580;19641,3050610187;172800;2896,3093757401;0
"7588";94707;27777;10240;6144;9;0,589608659165938;19;0,494931351574223;8505;21580;47326,6568648156;6480000;2896,3093757401;0
"7589";149031662;27777;12911104;6144;9;0,589608659165938;17;0,528595479208968;5922;21580;105361657,50664;11145600;9125184,72694115;0
"7590";1077;27777;2048;6144;8;0,487010823957423;19;0,233851106517717;7551;21580;18879,7510576808;950400;2896,3093757401;0
"7591";10216054;27777;7312896;6144;5;0,201976124878987;15;0,463343685400051;36670;21580;7204199,75530693;0;5166653,88764837;0
"7592";4;27777;2048;6144;5;0,201976124878987;19;0,287934667999462;14829;21580;19638,476633894;1382400;2896,3093757401;0
"7593";5326;27777;4096;6144;5;0,201976124878987;17;0,87022286309539;26213;21580;15875,2543444192;0;1448,15468787005;0
"7594";19;27777;1024;6144;9;0,369106731855955;13;0,290204590174377;12384;21580;19627,8700321762;172800;3620,38671967512;0
"7595";6;27777;2048;6144;9;0,589608659165938;15;0,264608947565991;1287;21580;19637,0624203316;0;2896,3093757401;0
"7596";1250;27777;2560;6144;5;0,201976124878987;12;0,33667504192892;11007;21580;18757,4215845355;0;2534,27070377259;0
"7597";785110900;27777;581915648;6144;8;0,470187057173982;16;0,494923727723895;3144;21580;555137600,068412;1468800;411472156,3153;0
"7598";0;27777;1024;6144;10;0,770584266129438;16;0,691393300075816;15357;21580;19641,3050610187;89856000;3620,38671967512;0
"7599";0;27777;2048;6144;0;0;14;0,382605093486968;13200;21580;19641,3050610187;0;2896,3093757401;0
"7600";202446;27777;17920;6144;8;0,487010823957423;14;0,226979317476074;26700;21580;123509,634363073;172800;8326,88945525278;0
"7601";0;27777;6144;6144;0;0;14;0,403037994204291;4258;21580;19641,3050610187;3801600;0;0
"7602";18441942;27777;1948160;6144;9;0,589608659165938;16;0,203545592867043;2435;21580;13020780,941388;6480000;1373212,68277277;0
