"";"acesso1";"acesso2";"qtdtabelas1";"qtdtabelas2";"tamgb1";"tamgb2";"qtdlinhas1";"qtdlinhas2";"qtdcolunas1";"qtdcolunas2";"lv_tabelas";"cos_tabelas";"jac_tabelas";"lv_schtab";"cos_schtab";"jac_schtab";"decisao";"id_schema"
"5466";0;0;9;3;0,013427734;0,005859375;157469;0;36;234;88;0,185211558717203;0,315789473684211;93;0,185786102152197;0,333333333333333;0;5466
"5468";0;3;9;4;0,013427734;0,091308594;157469;1508484;36;12;87;0,247148168037401;0,35;91;0,22884014098632;0,25;0;5468
"5475";0;9;9;13;0,013427734;0,063476563;157469;177599;36;117;130;0,0851089255672631;0,238095238095238;135;0,0902953614378249;0,238095238095238;0;5475
"5477";0;0;9;1;0,013427734;0,000976563;157469;0;36;5;102;0,282809525559625;0,526315789473684;97;0,193986282142781;0,368421052631579;0;5477
"5485";0;0;9;8;0,013427734;0,0078125;157469;0;36;37;84;0,0605899450878881;0,2;91;0,0660892674154377;0,15;0;5485
"5492";0;2;9;10;0,013427734;0,009277344;157469;3608;36;48;99;0,122893601865874;0,227272727272727;103;0,120500050208907;0,227272727272727;0;5492
"5493";0;2;9;33;0,013427734;0,077636719;157469;101813;36;264;371;0,124805891761308;0,25;374;0,11606103574227;0,28;0;5493
"5496";0;0;9;4;0,013427734;0,017578125;157469;0;36;35;87;0,183206107869556;0,315789473684211;87;0,155411400613842;0,25;0;5496
"5497";0;20;9;65;0,013427734;8,503417969;157469;41627253;36;650;998;0,0756411889868283;0,28;1002;0,0813261537384193;0,28;0;5497
"5500";0;4;9;19;0,013427734;0,009277344;157469;1;36;138;233;0,108826438776254;0,227272727272727;238;0,112270661917262;0,227272727272727;0;5500
"5511";0;20;9;26;0,013427734;3,305664063;157469;19463669;36;180;266;0,0961077234241304;0,291666666666667;274;0,0900197464653922;0,291666666666667;0;5511
"5513";0;0;9;22;0,013427734;77,4609375;157469;259709350;36;618;327;0,140280621604693;0,181818181818182;333;0,143160185270179;0,181818181818182;0;5513
"5522";0;0;9;3;0,013427734;0,001464844;157469;0;36;12;85;0,213861488555619;0,210526315789474;89;0,212122784590053;0,210526315789474;0;5522
"5527";0;1;9;16;0,013427734;0,014648438;157469;0;36;67;142;0,167632713210097;0,291666666666667;145;0,157687777780453;0,291666666666667;0;5527
"5528";0;0;9;26;0,013427734;0,06628418;157469;25074;36;222;276;0,0486235428404032;0,272727272727273;283;0,0497766684734569;0,304347826086957;0;5528
"5531";0;0;9;9;0,013427734;0,007202148;157469;29129;36;46;99;0,0613355733623133;0,25;104;0,0675235559183764;0,25;0;5531
"5535";0;0;9;2;0,013427734;0;157469;129840424;36;187;97;0,23325449490548;0,421052631578947;98;0,200046643150784;0,315789473684211;0;5535
"5545";0;1;9;7;0,006225586;36,53808594;27941;178861265;41;49;73;0,226699425975964;0,272727272727273;81;0,214393309433389;0,272727272727273;0;5545
"5554";0;67;9;70;0,006225586;0,798095703;27941;3218891;41;397;1075;0,132333077827934;0,25;1086;0,146024325445815;0,25;0;5554
"5555";0;131;9;137;0,006225586;36,85131836;27941;158644947;41;957;2490;0,163000080515339;0,28;2501;0,1783825453502;0,28;0;5555
"5560";0;0;9;4;0,006225586;0,010986328;27941;10597;41;196;78;0,213408283601197;0,4;82;0,21961748005257;0,428571428571429;0;5560
"5574";0;0;9;19;0,006225586;0,033203125;27941;1124;41;153;174;0,0978379605556954;0,272727272727273;179;0,108462536408628;0,272727272727273;0;5574
"5576";0;2;9;10;0,006225586;0,009277344;27941;3608;41;48;100;0,195053834372341;0,227272727272727;105;0,220066390500126;0,227272727272727;0;5576
"5581";0;20;9;65;0,006225586;8,503417969;27941;41627253;41;650;1008;0,113705689215464;0,28;1011;0,125560092701442;0,28;0;5581
"5584";0;4;9;19;0,006225586;0,009277344;27941;1;41;138;242;0,131695806029924;0,227272727272727;248;0,145993854821533;0,227272727272727;0;5584
"5590";0;97;9;99;0,006225586;0,277832031;27941;1068597;41;690;1663;0,111799776142201;0,28;1671;0,121401074884075;0,28;0;5590
"5592";0;0;9;2;0,006225586;0,001953125;27941;1522;41;9;85;0,247643528983964;0,428571428571429;86;0,228215334513232;0,380952380952381;0;5592
"5597";0;0;9;22;0,006225586;77,4609375;27941;259709350;41;618;329;0,118746443890731;0,181818181818182;334;0,128239256171607;0,181818181818182;0;5597
"5601";0;1;9;55;0,006225586;222,0068359;27941;1232589939;41;1506;864;0,162542876133456;0,25;868;0,176526999345744;0,25;0;5601
"5602";0;29;9;71;0,006225586;0,123535156;27941;10526;41;454;1214;0,136353605420383;0,28;1216;0,15201108822453;0,28;0;5602
"5609";0;6;9;9;0,006225586;0,016802619;27941;6141;41;71;83;0,188966062963006;0,238095238095238;86;0,199055116074472;0,238095238095238;0;5609
"5611";0;1;9;16;0,006225586;0,014648438;27941;0;41;67;143;0,226083432255647;0,291666666666667;147;0,233474840452561;0,291666666666667;0;5611
"5614";0;0;9;28;0,006225586;0,011962891;27941;6959;41;173;309;0,131739469065109;0,346153846153846;314;0,146350023918332;0,346153846153846;0;5614
"5632";1;115;16;116;0,014648438;32,54589844;0;94950263;67;1550;1598;0,0887138145359594;0,148148148148148;1599;0,0846660078935745;0,148148148148148;0;5632
"5636";1;3;16;4;0,014648438;0,091308594;0;1508484;67;12;159;0,24566309421197;0,347826086956522;159;0,201569595427374;0,260869565217391;0;5636
"5641";1;4;16;12;0,014648438;0,014160156;0;1537;67;99;136;0,0694980794594144;0,130434782608696;143;0,0657144120253992;0,130434782608696;0;5641
"5646";1;0;16;23;0,014648438;0,024414063;0;1160;67;134;230;0,082274647099066;0,0434782608695652;240;0,0885032560169077;0,0434782608695652;0;5646
"5664";1;0;16;4;0,014648438;0,017578125;0;0;67;35;160;0,182607153283844;0,391304347826087;163;0,188151858124974;0,260869565217391;0;5664
"5667";1;5;16;17;0,014648438;0,056640625;0;387853;67;126;169;0,0911032796448187;0,125;173;0,0892261211149107;0,125;0;5667
"5681";1;0;16;22;0,014648438;77,4609375;0;259709350;67;618;307;0,166810741795315;0,2;311;0,164916004659881;0,2;0;5681
"5684";1;0;16;32;0,014648438;0,12109375;0;0;67;693;395;0,0874303205486493;0,12;399;0,0863701497095437;0,12;0;5684
"5687";1;0;16;1;0,014648438;0,000976563;0;0;67;5;183;0,327154324192869;0,565217391304348;184;0,29120783364114;0,347826086956522;0;5687
"5689";1;0;16;6;0,014648438;6,135742188;0;38458211;67;52;156;0,109772688033035;0,130434782608696;161;0,0621386880692361;0,130434782608696;0;5689
"5694";1;0;16;9;0,014648438;0,013427734;0;157469;67;36;142;0,167632713210097;0,291666666666667;145;0,157687777780453;0,291666666666667;0;5694
"5705";1;52;16;52;0,014648438;18,08862305;0;61922864;67;644;729;0,0803982550566144;0,153846153846154;735;0,0785419516466715;0,153846153846154;0;5705
"5706";1;0;16;81;0,014648438;2,236083984;0;11850966;67;576;1264;0,062936910972087;0,08;1272;0,0599748391529937;0,08;0;5706
"5710";1;134;16;158;0,014648438;1159,860352;0;8782694323;67;1091;2437;0,0556987782113407;0,148148148148148;2438;0,05443574064759;0,148148148148148;0;5710
"5715";0;1;26;5;0,06628418;110,0444336;25074;324500732;222;257;313;0,328437752233273;0,333333333333333;318;0,277910065296163;0,318181818181818;0;5715
"5716";0;115;26;116;0,06628418;32,54589844;25074;94950263;222;1550;1478;0,0487988114743937;0,259259259259259;1477;0,0544501572768333;0,222222222222222;0;5716
"5733";0;0;26;5;0,06628418;0,004882813;25074;0;222;78;320;0,199320527535015;0,285714285714286;327;0,228664331433596;0,318181818181818;0;5733
"5744";0;2;26;10;0,06628418;0,009277344;25074;3608;222;48;265;0,0562328371387744;0,136363636363636;271;0,0581200598935574;0,0909090909090909;0;5744
"5745";0;2;26;33;0,06628418;0,077636719;25074;101813;222;264;323;0,0490888691863828;0,166666666666667;328;0,0467974937956803;0,16;0;5745
"5747";0;30;26;30;0,06628418;0,030273438;25074;49;222;198;346;0,0757178721783549;0,24;348;0,0752275867305128;0,2;0;5747
"5750";0;21;26;22;0,06628418;0,544921875;25074;1976882;222;182;266;0,028991876125649;0,208333333333333;271;0,0315666719500372;0,166666666666667;0;5750
"5751";0;5;26;17;0,06628418;0,056640625;25074;387853;222;126;248;0,0488673943621835;0,25;252;0,0457052650352968;0,208333333333333;0;5751
"5755";0;17;26;17;0,06628418;173,2897949;25074;901232511;222;423;251;0,0700959023673676;0,173913043478261;260;0,0712774810275699;0,285714285714286;0;5755
"5766";0;0;26;32;0,06628418;0,296875;25074;0;222;662;350;0,0608723818456306;0,24;353;0,0643370321748148;0,2;0;5766
"5771";0;0;26;1;0,06628418;0,000976563;25074;0;222;5;340;0,230765490694192;0,571428571428571;345;0,174074647902468;0,363636363636364;0;5771
"5777";0;6;26;9;0,06628418;0,016802619;25074;6141;222;71;272;0,0725616726571037;0,142857142857143;278;0,0748143184861645;0,181818181818182;0;5777
"5778";0;0;26;9;0,06628418;0,013427734;25074;157469;222;36;276;0,0486235428404032;0,272727272727273;283;0,0497766684734569;0,304347826086957;0;5778
"5788";0;2;26;7;0,06628418;0,011474609;25074;62646;222;108;286;0,114660425274493;0,1;292;0,120081353103886;0,142857142857143;0;5788
"5796";0;43;26;218;0,06628418;82,92541504;25074;555415048;222;2898;3660;0,0586702761415145;0,259259259259259;3661;0,0626506668983459;0,222222222222222;0;5796
"5798";60;37;233;37;23,05102539;0,096191406;75866302;267565;1791;225;3368;0,0166151982406662;0,185185185185185;3378;0,0179432732404554;0,185185185185185;1;5798
"5800";60;115;233;116;23,05102539;32,54589844;75866302;94950263;1791;1550;2836;0,0240424306884551;0;2846;0,0244038915587361;0;0;5800
"5801";60;6;233;7;23,05102539;108,1806641;75866302;183421331;1791;346;3768;0,0953476900432401;0,296296296296296;3772;0,088246810816401;0,296296296296296;0;5801
"5808";60;182;233;1;23,05102539;1,797607422;75866302;7556996;1791;1435;3853;0,862074510272177;0,9;3860;0,508376664814188;0,7;0;5808
"5810";60;21;233;23;23,05102539;0,0859375;75866302;111;1791;125;3562;0,0470894810677605;0,185185185185185;3568;0,0421511081551856;0,185185185185185;0;5810
"5812";60;0;233;4;23,05102539;0,010986328;75866302;10597;1791;196;3810;0,13998175887733;0,481481481481482;3814;0,132921668136487;0,444444444444444;0;5812
"5815";60;0;233;20;23,05102539;0,01953125;75866302;400;1791;107;3601;0,033687940766459;0,185185185185185;3608;0,0276612266567708;0,185185185185185;0;5815
"5816";60;4;233;15;23,05102539;6,963623047;75866302;26432122;1791;151;3618;0,0717568287953426;0,185185185185185;3627;0,0708381138823558;0,185185185185185;0;5816
"5821";60;0;233;8;23,05102539;0,0078125;75866302;0;1791;37;3736;0,0958367570232096;0,333333333333333;3741;0,104870970338686;0,296296296296296;0;5821
"5825";60;10;233;17;23,05102539;1,505371094;75866302;1572013;1791;87;3653;0,0655215031876181;0,222222222222222;3662;0,0631564162708166;0,222222222222222;0;5825
"5828";60;2;233;10;23,05102539;0,009277344;75866302;3608;1791;48;3723;0,0524330450839506;0,222222222222222;3730;0,0588143712360153;0,222222222222222;0;5828
"5833";60;20;233;65;23,05102539;8,503417969;75866302;41627253;1791;650;3066;0,0173997828563479;0,0740740740740741;3074;0,0173179831420204;0,0740740740740741;1;5833
"5835";60;5;233;17;23,05102539;0,056640625;75866302;387853;1791;126;3639;0,0543757694763726;0,185185185185185;3646;0,0532402538354432;0,185185185185185;0;5835
"5838";60;25;233;45;23,05102539;791,5610352;75866302;2803997559;1791;1044;3287;0,0263124164233628;0,0740740740740741;3294;0,0270613991579703;0,0740740740740741;0;5838
"5842";60;97;233;99;23,05102539;0,277832031;75866302;1068597;1791;690;2876;0,0405171058010627;0,0740740740740741;2881;0,0391703510763655;0,0740740740740741;0;5842
"5851";60;0;233;1;23,05102539;0,006835938;75866302;23656;1791;16;3842;0,235763791382258;0,666666666666667;3842;0,22583480216291;0,555555555555556;0;5851
"5854";60;29;233;71;23,05102539;0,123535156;75866302;10526;1791;454;2986;0,0192127179930839;0,0740740740740741;2995;0,0197386764929015;0,0740740740740741;1;5854
"5855";60;0;233;1;23,05102539;0,000976563;75866302;0;1791;5;3844;0,219543283913716;0,62962962962963;3850;0,176093199132704;0,444444444444444;0;5855
"5860";60;0;233;1;23,05102539;0,000244141;75866302;48;1791;6;3849;0,477994454137383;0,740740740740741;3857;0,337997231763094;0,62962962962963;0;5860
"5862";60;0;233;9;23,05102539;0,013427734;75866302;157469;1791;36;3747;0,0613816535482182;0,333333333333333;3756;0,0637315045744332;0,333333333333333;0;5862
"5864";60;1;233;16;23,05102539;0,014648438;75866302;0;1791;67;3665;0,059376757080901;0,148148148148148;3674;0,0575511919122285;0,148148148148148;0;5864
"5866";60;0;233;28;23,05102539;0,011962891;75866302;6959;1791;173;3485;0,0164452410337554;0,0740740740740741;3493;0,0165245439514505;0,0740740740740741;1;5866
"5868";60;0;233;10;23,05102539;0,017496245;75866302;58928;1791;96;3697;0,135108886829254;0,37037037037037;3705;0,144797035023741;0,37037037037037;0;5868
"5870";60;0;233;1;23,05102539;0;75866302;175915991;1791;65;3849;0,560769470480496;0,777777777777778;3852;0,325223695484153;0,592592592592593;0;5870
"5883";0;1;28;5;0,011962891;110,0444336;6959;324500732;173;257;346;0,296040895236182;0,4;346;0,247074435108587;0,36;0;5883
"5884";0;115;28;116;0,011962891;32,54589844;6959;94950263;173;1550;1460;0,0548956836967033;0,0740740740740741;1460;0,0553075949779336;0,0740740740740741;0;5884
"5885";0;6;28;7;0,011962891;108,1806641;6959;183421331;173;346;312;0,0832467202216256;0,24;312;0,0738464889590649;0,24;0;5885
"5888";0;3;28;4;0,011962891;0,091308594;6959;1508484;173;12;334;0,177445466831889;0,4;338;0,157863406482872;0,32;0;5888
"5892";0;182;28;1;0,011962891;1,797607422;6959;7556996;173;1435;381;0,863686961165573;0,892857142857143;381;0,542239403180866;0,678571428571429;0;5892
"5894";0;21;28;23;0,011962891;0,0859375;6959;111;173;125;262;0,0499231359583318;0,12;270;0,0442033563246141;0,12;0;5894
"5907";0;0;28;7;0,011962891;0,02734375;6959;300076;173;26;317;0,119411937042205;0,346153846153846;319;0,118304317724885;0,346153846153846;0;5907
"5914";0;8;28;54;0,011962891;18,13964844;6959;101977158;173;915;675;0,040365460731249;0,148148148148148;679;0,0404732430606453;0,148148148148148;0;5914
"5918";0;21;28;22;0,011962891;0,544921875;6959;1976882;173;182;277;0,0560718191644811;0,153846153846154;281;0,0534037921416485;0,153846153846154;0;5918
"5920";0;4;28;19;0,011962891;0,009277344;6959;1;173;138;269;0,0575859483900536;0,16;272;0,055480591532347;0,16;0;5920
"5926";0;97;28;99;0,011962891;0,277832031;6959;1068597;173;690;1461;0,0624966517793226;0,148148148148148;1469;0,0635732838041533;0,148148148148148;0;5926
"5930";0;0;28;3;0,011962891;70,88671875;6959;128962977;173;234;351;0,116947448089792;0,44;351;0,0989381854134708;0,384615384615385;0;5930
"5932";0;203;28;451;0,011962891;3229,061768;6959;12469817823;173;4621;8025;0,0272287286502205;0,0740740740740741;8024;0,0281680942126733;0,0740740740740741;0;5932
"5945";0;6;28;9;0,011962891;0,016802619;6959;6141;173;71;304;0,0442643096507931;0,24;306;0,0492231868369446;0,24;0;5945
"5948";0;1;28;16;0,011962891;0,014648438;6959;0;173;67;279;0,0490389764027198;0,08;281;0,0498090236583244;0,08;0;5948
"5950";0;60;28;233;0,011962891;23,05102539;6959;75866302;173;1791;3485;0,0164452410337554;0,0740740740740741;3493;0,0165245439514505;0,0740740740740741;1;5950
"5956";0;2;28;7;0,011962891;0,011474609;6959;62646;173;108;318;0,0804546447601772;0,28;319;0,0893049190731138;0,28;0;5956
"5959";0;0;28;18;0,011962891;0;6959;357551;173;191;269;0,0446133102749349;0,2;271;0,0491555443527861;0,2;0;5959
"5968";0;115;9;116;0,007202148;32,54589844;29129;94950263;46;1550;1643;0,0654149708504487;0,37037037037037;1642;0,0699852924564686;0,37037037037037;0;5968
"5971";0;21;9;23;0,007202148;25,47961426;29129;191401724;46;266;214;0,112870861648928;0,227272727272727;225;0,10199957027649;0,227272727272727;0;5971
"5973";0;42;9;43;0,007202148;1,466552734;29129;8037560;46;385;495;0,0919687858511492;0,291666666666667;500;0,0940923966182461;0,291666666666667;0;5973
"5976";0;182;9;1;0,007202148;1,797607422;29129;7556996;46;1435;127;0,853731029512693;0,904761904761905;129;0,541614246927348;0,619047619047619;0;5976
"5990";0;0;9;2;0,007202148;0,002685547;29129;18940;46;11;116;0,23682492264266;0,388888888888889;119;0,264717281883859;0,388888888888889;0;5990
"5991";0;0;9;7;0,007202148;0,02734375;29129;300076;46;26;93;0,0847348135746927;0,157894736842105;99;0,0914517558741315;0,157894736842105;0;5991
"5995";0;4;9;33;0,007202148;3,3203125;29129;7064804;46;227;388;0,155405762701004;0,260869565217391;391;0,158850959775177;0,260869565217391;0;5995
"6006";0;25;9;45;0,007202148;791,5610352;29129;2803997559;46;1044;589;0,0823449189416472;0,32;591;0,0827687118473612;0,32;0;6006
"6007";0;17;9;17;0,007202148;173,2897949;29129;901232511;46;423;174;0,103450774416551;0,227272727272727;183;0,102440531936031;0,37037037037037;0;6007
"6009";0;112;9;114;0,007202148;53,31005859;29129;247045695;46;941;1829;0,0848571055425645;0,32;1831;0,0940595895527202;0,32;0;6009
"6017";0;0;9;22;0,007202148;77,4609375;29129;259709350;46;618;311;0,102702054590366;0,227272727272727;317;0,107266939114383;0,227272727272727;0;6017
"6019";0;0;9;1;0,007202148;0,006835938;29129;23656;46;16;117;0,367505586573711;0,555555555555556;117;0,350684151062024;0,473684210526316;0;6019
"6024";0;2;9;4;0,007202148;163,7275391;29129;2895538;46;35;97;0,167622233675693;0,368421052631579;101;0,16172700130014;0,3;0;6024
"6030";0;0;9;9;0,007202148;0,013427734;29129;157469;46;36;99;0,0613355733623133;0,25;104;0,0675235559183764;0,25;0;6030
"6032";0;1;9;16;0,007202148;0,014648438;29129;0;46;67;150;0,196576884996519;0,260869565217391;154;0,20569872462701;0,260869565217391;0;6032
"6033";0;0;9;26;0,007202148;0,06628418;29129;25074;46;222;264;0,0733321303276069;0,15;269;0,0750232189323882;0,19047619047619;0;6033
"6036";0;0;9;10;0,007202148;0,017496245;29129;58928;46;96;115;0,18273073132632;0;117;0,163989288168629;0;0;6036
"6041";0;52;9;52;0,007202148;18,08862305;29129;61922864;46;644;760;0,0956903794761575;0,32;764;0,103437194916959;0,32;0;6041
"6047";0;43;9;103;0,007202148;1113,821533;29129;4948191785;46;1715;1619;0,0919623085182801;0,227272727272727;1622;0,0949226302440287;0,227272727272727;0;6047
"6050";0;37;10;37;0,017496245;0,096191406;58928;267565;96;225;469;0,154245237792199;0,227272727272727;473;0,161862074991724;0,227272727272727;0;6050
"6052";0;115;10;116;0,017496245;32,54589844;58928;94950263;96;1550;1624;0,172426105490999;0,37037037037037;1624;0,183251504555714;0,37037037037037;0;6052
"6057";0;42;10;43;0,017496245;1,466552734;58928;8037560;96;385;480;0,181619202361287;0,291666666666667;485;0,188161331043334;0,291666666666667;0;6057
"6065";0;0;10;1;0,017496245;0,000976563;58928;0;96;5;150;0,385399360665506;0,5;147;0,282194474776424;0,421052631578947;0;6065
"6070";0;19;10;20;0,017496245;0,102783203;58928;3853621;96;236;169;0,182054139404771;0,15;175;0,189224354591833;0,15;0;6070
"6072";0;5;10;48;0,017496245;0,04296875;58928;187;96;267;676;0,200975951723249;0,291666666666667;678;0,206990246016804;0,291666666666667;0;6072
"6074";0;0;10;2;0,017496245;0,002685547;58928;18940;96;11;145;0,243677005747445;0,388888888888889;144;0,220393604282754;0,388888888888889;0;6074
"6075";0;0;10;7;0,017496245;0,02734375;58928;300076;96;26;116;0,203420613677901;0,157894736842105;117;0,181185625569825;0,157894736842105;0;6075
"6076";0;0;10;15;0,017496245;1,53515625;58928;13208944;96;254;185;0,199990621993396;0,333333333333333;188;0,202255546013562;0,333333333333333;0;6076
"6084";0;0;10;4;0,017496245;0,017578125;58928;0;96;35;124;0,257950488804864;0,368421052631579;127;0,237153176529481;0,3;0;6084
"6087";0;5;10;17;0,017496245;0,056640625;58928;387853;96;126;168;0,221063417467433;0,227272727272727;172;0,221577870627488;0,227272727272727;0;6087
"6093";0;112;10;114;0,017496245;53,31005859;58928;247045695;96;941;1808;0,243234674048594;0,32;1810;0,251736864601763;0,32;0;6093
"6103";0;0;10;1;0,017496245;0,006835938;58928;23656;96;16;147;0,29221110163531;0,555555555555556;144;0,297832046753182;0,473684210526316;0;6103
"6105";0;1;10;55;0,017496245;222,0068359;58928;1232589939;96;1506;819;0,1624925059102;0,291666666666667;824;0,173602291162586;0,291666666666667;0;6105
"6109";0;0;10;6;0,017496245;6,135742188;58928;38458211;96;52;128;0,310462875854173;0,238095238095238;132;0,274115770708825;0,238095238095238;0;6109
"6114";0;0;10;9;0,017496245;0,013427734;58928;157469;96;36;115;0,176344535975845;0,25;119;0,183840760958457;0,25;0;6114
"6118";0;60;10;233;0,017496245;23,05102539;58928;75866302;96;1791;3697;0,135108886829254;0,37037037037037;3705;0,144797035023741;0,37037037037037;0;6118
"6123";0;0;10;2;0,017496245;0;58928;129840424;96;187;145;0,248921935371356;0,294117647058823;142;0,243641811007116;0,176470588235294;0;6123
"6130";0;134;10;158;0,017496245;1159,860352;58928;8782694323;96;1091;2472;0,196662342185844;0,37037037037037;2473;0,207662202758878;0,37037037037037;0;6130
"6134";1;37;7;37;6,84375;0,096191406;31823603;267565;49;225;503;0,150872410473053;0,0909090909090909;501;0,10891430021756;0,0909090909090909;0;6134
"6140";1;3;7;4;6,84375;0,091308594;31823603;1508484;49;12;62;0,295904701876405;0,333333333333333;69;0,253941484080879;0,238095238095238;0;6140
"6144";1;182;7;1;6,84375;1,797607422;31823603;7556996;49;1435;74;0,915181107032003;0,916666666666667;81;0,605321263195155;0,666666666666667;0;6144
"6147";1;9;7;13;6,84375;0,063476563;31823603;177599;49;117;139;0,167622953594206;0,227272727272727;140;0,138911542004685;0,227272727272727;0;6147
"6155";1;0;7;34;6,84375;0,13671875;31823603;26741;49;204;490;0,214967526699075;0,0476190476190477;488;0,16168982144131;0,0476190476190477;0;6155
"6156";1;5;7;48;6,84375;0,04296875;31823603;187;49;267;732;0,225994745516637;0,166666666666667;730;0,183170243971436;0,166666666666667;0;6156
"6165";1;2;7;33;6,84375;0,077636719;31823603;101813;49;264;377;0,0783832501927153;0,166666666666667;376;0,0503317082752713;0,2;0;6165
"6176";1;1;7;18;6,84375;0,004394531;31823603;379731;49;199;164;0,178179618491466;0,0952380952380952;168;0,137491310932627;0,0952380952380952;0;6176
"6178";1;97;7;99;6,84375;0,277832031;31823603;1068597;49;690;1687;0,180037178267148;0,2;1689;0,138539230621974;0,2;0;6178
"6179";1;25;7;86;6,84375;0,37109375;31823603;4698;49;497;1580;0,222605131641536;0,166666666666667;1575;0,169608869799981;0,166666666666667;0;6179
"6180";1;0;7;2;6,84375;0,001953125;31823603;1522;49;9;64;0,29784144858407;0,409090909090909;66;0,217088466695371;0,363636363636364;0;6180
"6184";1;203;7;451;6,84375;3229,061768;31823603;12469817823;49;4621;8331;0,15764212805174;0,259259259259259;8326;0,113925615393951;0,259259259259259;0;6184
"6186";1;0;7;32;6,84375;0,296875;31823603;0;49;662;448;0,183572040477253;0,166666666666667;451;0,150355196463492;0,166666666666667;0;6186
"6188";1;0;7;32;6,84375;0,12109375;31823603;0;49;693;448;0,183572040477253;0,166666666666667;451;0,150353825742154;0,166666666666667;0;6188
"6191";1;0;7;1;6,84375;0,000976563;31823603;0;49;5;67;0,269755106527433;0,5;74;0,187436833423779;0,333333333333333;0;6191
"6210";1;0;7;81;6,84375;2,236083984;31823603;11850966;49;576;1351;0,187952487596222;0,2;1352;0,135889381459381;0,2;0;6210
"6221";0;6;1;7;0;108,1806641;175915991;183421331;65;346;85;0,699296348661504;0,863636363636364;88;0,372099067919304;0,636363636363636;0;6221
"6225";0;42;1;43;0;1,466552734;175915991;8037560;65;385;591;0,513811863364397;0,75;590;0,315091217703558;0,541666666666667;0;6225
"6226";0;67;1;70;0;0,798095703;175915991;3218891;65;397;1163;0,503953554419946;0,75;1166;0,323107122768584;0,541666666666667;0;6226
"6230";0;21;1;23;0;0,0859375;175915991;111;65;125;300;0,54109668215921;0,782608695652174;302;0,374498123795819;0,565217391304348;0;6230
"6232";0;0;1;4;0;0,010986328;175915991;10597;65;196;44;0,672834847459212;0,823529411764706;48;0,475221802222363;0,555555555555556;0;6232
"6237";0;0;1;5;0;0,004882813;175915991;0;65;78;36;0,645395928366512;0,777777777777778;35;0,471212695810598;0,578947368421053;0;6237
"6240";0;5;1;48;0;0,04296875;175915991;187;65;267;791;0,56369925502282;0,75;788;0,411708288151133;0,541666666666667;0;6240
"6246";0;0;1;19;0;0,033203125;175915991;1124;65;153;232;0,600635162125301;0,818181818181818;231;0,376851715296918;0,590909090909091;0;6246
"6251";0;30;1;30;0;0,030273438;175915991;49;65;198;471;0,505111310439672;0,75;467;0,291701069002473;0,541666666666667;0;6251
"6276";0;2;1;4;0;163,7275391;175915991;2895538;65;35;51;0,703092152389918;0,888888888888889;58;0,433477436581188;0,6;0;6276
"6279";0;0;1;1;0;0,001464844;175915991;16910;65;2;9;0,845696650037908;0,923076923076923;17;0,616517505576315;0,705882352941176;0;6279
"6284";0;1;1;16;0;0,014648438;175915991;0;65;67;188;0,528378639166633;0,739130434782609;184;0,310902891367822;0,521739130434783;0;6284
"6285";0;0;1;26;0;0,06628418;175915991;25074;65;222;345;0,619630478157541;0,761904761904762;348;0,370762060921088;0,545454545454545;0;6285
"6291";0;0;1;2;0;0;175915991;129840424;65;187;14;0,688914491580872;0,8;20;0,378317628858405;0,529411764705882;0;6291
"6299";0;43;1;103;0;1113,821533;175915991;4948191785;65;1715;1730;0,530552640479063;0,727272727272727;1729;0,294300227023494;0,5;0;6299
"6300";0;43;1;218;0;82,92541504;175915991;555415048;65;2898;3984;0,59132833199789;0,777777777777778;3984;0,349667491328537;0,592592592592593;0;6300
"6302";0;37;2;37;0;0,096191406;129840424;267565;187;225;562;0,209241297885817;0,454545454545455;561;0,16829605630927;0,363636363636364;0;6302
"6305";0;6;2;7;0;108,1806641;129840424;183421331;187;346;72;0,0573587829172101;0,368421052631579;72;0,0434957911182099;0,263157894736842;0;6305
"6308";0;3;2;4;0;0,091308594;129840424;1508484;187;12;48;0,145831152843018;0,3125;51;0,164076794416017;0,368421052631579;0;6308
"6315";0;9;2;13;0;0,063476563;129840424;177599;187;117;164;0,20213526340609;0,368421052631579;164;0,153885887773351;0,263157894736842;0;6315
"6317";0;0;2;1;0;0,000976563;129840424;0;187;5;13;0,381935767427253;0,625;21;0,327054531593922;0,5;0;6317
"6328";0;0;2;15;0;1,53515625;129840424;13208944;187;254;240;0,232842513334012;0,478260869565217;238;0,2204648361352;0,391304347826087;0;6328
"6330";0;0;2;19;0;0,033203125;129840424;1124;187;153;221;0,207808887174642;0,4;221;0,178881694331856;0,3;0;6330
"6331";0;4;2;33;0;3,3203125;129840424;7064804;187;227;461;0,243844237351523;0,478260869565217;458;0,167761309804576;0,391304347826087;0;6331
"6333";0;2;2;33;0;0,077636719;129840424;101813;187;264;436;0,190536079859278;0,5;433;0,162171261994498;0,44;0;6333
"6338";0;21;2;22;0;0,544921875;129840424;1976882;187;182;333;0,219281650664005;0,478260869565217;332;0,195822347067513;0,391304347826087;0;6338
"6343";0;17;2;17;0;173,2897949;129840424;901232511;187;423;234;0,196950184271004;0,454545454545455;236;0,155092866100277;0,481481481481482;0;6343
"6344";0;1;2;18;0;0,004394531;129840424;379731;187;199;194;0,246463841177327;0,4;196;0,176598201033673;0,3;0;6344
